C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,01:00:00,REGULAR,0000219073,0000786035                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,05:00:00,REGULAR,0000219083,0000786044                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,09:00:00,REGULAR,0000219098,0000786092                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,13:00:00,REGULAR,0000219138,0000786273                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,17:00:00,REGULAR,0000219206,0000786567                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,21:00:00,REGULAR,0000219271,0000786728                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,01:00:00,REGULAR,0000219317,0000786772                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,05:00:00,REGULAR,0000219325,0000786780                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,09:00:00,REGULAR,0000219376,0000787451                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,13:00:00,REGULAR,0000219456,0000787933                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,17:00:00,REGULAR,0000219715,0000788528                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,21:00:00,REGULAR,0000219950,0000789315                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,01:00:00,REGULAR,0000220016,0000789392                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,05:00:00,REGULAR,0000220020,0000789398                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,09:00:00,REGULAR,0000220090,0000790049                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,13:00:00,REGULAR,0000220199,0000790717                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,17:00:00,REGULAR,0000220487,0000791319                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,21:00:00,REGULAR,0000220728,0000792127                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,01:00:00,REGULAR,0000220821,0000792221                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,05:00:00,REGULAR,0000220829,0000792226                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,09:00:00,REGULAR,0000220896,0000792842                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,13:00:00,REGULAR,0000221035,0000793522                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,17:00:00,REGULAR,0000221308,0000794172                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,17:00:00,RECOVR AUD,0000221306,0000794172                               
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,21:00:00,REGULAR,0000221553,0000794994                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,01:00:00,REGULAR,0000221639,0000795072                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,05:00:00,REGULAR,0000221641,0000795076                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,09:00:00,REGULAR,0000221692,0000795703                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,13:00:00,REGULAR,0000221822,0000796368                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,17:00:00,REGULAR,0000222103,0000797007                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,21:00:00,REGULAR,0000222332,0000797796                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,01:00:00,REGULAR,0000222427,0000797910                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,05:00:00,REGULAR,0000222438,0000797926                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,09:00:00,RECOVR AUD,0000222475,0000798513                               
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,13:00:00,REGULAR,0000222587,0000799084                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,17:00:00,REGULAR,0000222919,0000799638                                  
A035,R170,00-00-01,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,21:00:00,REGULAR,0000223136,0000800424                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,01:00:00,REGULAR,0000688486,0001632205                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,05:00:00,REGULAR,0000688507,0001632225                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,09:00:00,REGULAR,0000688525,0001632351                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,13:00:00,REGULAR,0000688606,0001632761                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,17:00:00,REGULAR,0000688756,0001633280                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,21:00:00,REGULAR,0000688908,0001633714                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,01:00:00,REGULAR,0000689030,0001633844                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,05:00:00,REGULAR,0000689044,0001633859                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,09:00:00,REGULAR,0000689063,0001633943                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,13:00:00,REGULAR,0000689115,0001634256                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,17:00:00,REGULAR,0000689235,0001634650                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,21:00:00,REGULAR,0000689335,0001634899                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,01:00:00,REGULAR,0000689398,0001634970                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,05:00:00,REGULAR,0000689403,0001634981                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,09:00:00,REGULAR,0000689492,0001635963                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,13:00:00,REGULAR,0000689669,0001636994                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,17:00:00,REGULAR,0000690184,0001637622                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,21:00:00,REGULAR,0000690708,0001638243                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,01:00:00,REGULAR,0000690815,0001638356                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,05:00:00,REGULAR,0000690821,0001638367                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,09:00:00,REGULAR,0000690925,0001639513                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,13:00:00,REGULAR,0000691091,0001640506                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,17:00:00,REGULAR,0000691569,0001641139                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,21:00:00,REGULAR,0000692087,0001641985                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,01:00:00,REGULAR,0000692253,0001642101                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,05:00:00,REGULAR,0000692260,0001642115                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,09:00:00,REGULAR,0000692353,0001643186                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,13:00:00,REGULAR,0000692566,0001644190                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,17:00:00,REGULAR,0000693092,0001644818                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,17:00:00,RECOVR AUD,0000693088,0001644818                               
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,21:00:00,REGULAR,0000693626,0001645662                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,01:00:00,REGULAR,0000693777,0001645769                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,05:00:00,REGULAR,0000693783,0001645782                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,09:00:00,REGULAR,0000693857,0001646874                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,13:00:00,REGULAR,0000694061,0001647849                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,17:00:00,REGULAR,0000694577,0001648514                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,21:00:00,REGULAR,0000695086,0001649295                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,01:00:00,REGULAR,0000695249,0001649430                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,05:00:00,REGULAR,0000695263,0001649443                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,09:00:00,RECOVR AUD,0000695333,0001650418                               
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,13:00:00,REGULAR,0000695523,0001651346                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,17:00:00,REGULAR,0000696023,0001652073                                  
A035,R170,00-00-02,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,21:00:00,REGULAR,0000696434,0001652964                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,01:00:00,REGULAR,0003889317,0003253004                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,05:00:00,REGULAR,0003889341,0003253020                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,09:00:00,REGULAR,0003889387,0003253180                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,13:00:00,REGULAR,0003889574,0003253493                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,17:00:00,REGULAR,0003889850,0003253920                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,21:00:00,REGULAR,0003890086,0003254243                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,01:00:00,REGULAR,0003890304,0003254349                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,05:00:00,REGULAR,0003890323,0003254364                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,09:00:00,REGULAR,0003890357,0003254465                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,13:00:00,REGULAR,0003890486,0003254714                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,17:00:00,REGULAR,0003890698,0003255051                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,21:00:00,REGULAR,0003890873,0003255305                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,01:00:00,REGULAR,0003890961,0003255371                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,05:00:00,REGULAR,0003890974,0003255383                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,09:00:00,REGULAR,0003891298,0003256136                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,13:00:00,REGULAR,0003891740,0003256796                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,17:00:00,REGULAR,0003892596,0003257108                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,21:00:00,REGULAR,0003893519,0003257359                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,01:00:00,REGULAR,0003893719,0003257445                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,05:00:00,REGULAR,0003893732,0003257460                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,09:00:00,REGULAR,0003894065,0003258304                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,13:00:00,REGULAR,0003894488,0003258967                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,17:00:00,REGULAR,0003895362,0003259270                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/26/2019,21:00:00,REGULAR,0003896388,0003259559                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,01:00:00,REGULAR,0003896673,0003259640                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,05:00:00,REGULAR,0003896686,0003259656                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,09:00:00,REGULAR,0003897017,0003260457                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,13:00:00,REGULAR,0003897486,0003261125                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,17:00:00,REGULAR,0003898302,0003261439                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,17:00:00,RECOVR AUD,0003898301,0003261439                               
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/27/2019,21:00:00,REGULAR,0003899285,0003261725                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,01:00:00,REGULAR,0003899498,0003261806                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,05:00:00,REGULAR,0003899510,0003261827                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,09:00:00,REGULAR,0003899805,0003262632                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,13:00:00,REGULAR,0003900239,0003263338                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,17:00:00,REGULAR,0003901087,0003263722                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/28/2019,21:00:00,REGULAR,0003902037,0003264076                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,01:00:00,REGULAR,0003902310,0003264176                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,05:00:00,REGULAR,0003902327,0003264198                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,09:00:00,RECOVR AUD,0003902604,0003264982                               
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,13:00:00,REGULAR,0003902994,0003265700                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,17:00:00,REGULAR,0003903870,0003266070                                  
A035,R170,00-00-03,14 ST-UNION SQ,LNQR456W,BMT,03/29/2019,21:00:00,REGULAR,0003904742,0003266426                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,01:00:00,REGULAR,0002071344,0000376320                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,05:00:00,REGULAR,0002071394,0000376338                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,09:00:00,REGULAR,0002071523,0000376432                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,13:00:00,REGULAR,0002071870,0000376590                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,17:00:00,REGULAR,0002072437,0000376770                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/23/2019,21:00:00,REGULAR,0002072951,0000376890                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,01:00:00,REGULAR,0002073337,0000376932                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,05:00:00,REGULAR,0002073392,0000376955                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,09:00:00,REGULAR,0002073461,0000377008                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,13:00:00,REGULAR,0002073772,0000377137                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,17:00:00,REGULAR,0002074212,0000377271                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/24/2019,21:00:00,REGULAR,0002074627,0000377354                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,01:00:00,REGULAR,0002074829,0000377389                                  
A035,R170,00-00-04,14 ST-UNION SQ,LNQR456W,BMT,03/25/2019,05:00:00,REGULAR,0002074849,0000377399                                  
